time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
850,24,0.275,0.4688,21,0.5537,0.8765
850,25,0.4031,0.5344,26,0.8008,0.8585
850,26,0.2016,0.375,33,0.4175,0.835
850,27,0.1922,0.3563,63,0.3471,0.6942
855,0,0.8156,0.9938,2,0.5433,0.8378
855,1,0.8156,0.9375,6,0.787,0.8723
855,2,0.9219,0.9844,3,0.6446,0.8868
855,3,0.6539,0.8719,6,0.8626,0.9022
855,4,0.6625,0.6844,15,0.824,0.8515
855,5,0.8625,0.9563,3,0.7864,0.8043
855,6,0.8438,0.9844,3,0.6822,0.8534
855,7,0.8406,0.9938,2,0.4927,0.8531
855,8,0.7477,0.9281,3,0.8415,0.9318
855,9,0.7094,0.9938,2,0.5867,0.8861
855,10,0.5883,0.9938,2,0.4386,0.8983
855,11,0.7477,0.9187,3,0.8632,0.9211
855,12,0.3344,0.5156,21,0.7898,0.8645
855,13,0.4012,0.9563,3,0.4577,0.8065
855,14,0.7758,0.975,3,0.8246,0.9062
855,15,0.6125,0.9656,3,0.5303,0.8636
855,16,0.3609,0.5156,21,0.8614,0.8645
855,17,0.7266,0.8344,9,0.8577,0.8852
855,18,0.3609,0.5062,24,0.7687,0.8481
855,19,0.4078,0.45,24,0.7766,0.8636
855,20,0.1125,0.1406,108,0.4163,0.6073
855,21,0.15,0.1969,66,0.5998,0.7432
855,22,0.2859,0.375,51,0.6916,0.745
855,23,0.2531,0.375,21,0.6771,0.895
855,24,0.2844,0.4781,30,0.5575,0.8522
855,25,0.4031,0.5344,18,0.8386,0.8957
855,26,0.225,0.4219,26,0.4297,0.8595
855,27,0.1828,0.3375,48,0.3868,0.7736
860,0,0.8531,0.9844,3,0.7111,0.8784
860,1,0.7987,0.9656,5,0.7921,0.8875
860,2,0.925,0.9844,3,0.6908,0.8868
860,3,0.6703,0.8906,3,0.8899,0.9211
860,4,0.6969,0.7594,15,0.8017,0.8448
860,5,0.8969,0.9656,3,0.7662,0.8442
860,6,0.8469,0.9563,3,0.8532,0.9101
860,7,0.8375,0.9938,2,0.4918,0.7483
860,8,0.7359,0.9469,6,0.7686,0.9302
860,9,0.7156,0.9938,2,0.5936,0.8992
860,10,0.5953,0.9844,3,0.5288,0.8951
860,11,0.7617,0.9469,3,0.816,0.8846
860,12,0.3375,0.5437,18,0.7499,0.8767
860,13,0.4031,0.9563,3,0.4748,0.8671
860,14,0.7805,0.975,3,0.8113,0.9277
860,15,0.6125,0.9938,2,0.2956,0.8868
860,16,0.3984,0.5531,36,0.7997,0.8512
860,17,0.7078,0.7781,12,0.8508,0.8707
860,18,0.4125,0.5625,21,0.7597,0.85
860,19,0.3984,0.4406,33,0.5971,0.8156
860,20,0.0984,0.1313,111,0.4208,0.6007
860,21,0.1406,0.1781,66,0.5975,0.749
860,22,0.2812,0.3375,39,0.7205,0.816
860,23,0.2719,0.4031,21,0.6718,0.8901
860,24,0.3062,0.4969,15,0.5931,0.9068
860,25,0.4008,0.5625,30,0.8046,0.8678
860,26,0.2109,0.3937,32,0.4175,0.8351
860,27,0.1641,0.3,99,0.279,0.558
865,0,0.8688,0.9844,3,0.7003,0.8615
865,1,0.7931,0.9281,3,0.8427,0.8966
865,2,0.9281,0.9844,3,0.6393,0.8929
865,3,0.6703,0.9187,3,0.8235,0.8846
865,4,0.6937,0.7688,12,0.8152,0.8846
865,5,0.9,0.9844,3,0.6389,0.8916
865,6,0.8344,0.9375,3,0.8384,0.85
865,7,0.8375,0.975,3,0.7215,0.7857
865,8,0.7336,0.9375,3,0.848,0.9362
865,9,0.7,0.9375,3,0.8557,0.8902
865,10,0.5859,0.9656,3,0.6316,0.94
865,11,0.7453,0.9281,3,0.8605,0.9062
865,12,0.3344,0.5062,24,0.754,0.8481
865,13,0.405,0.9469,6,0.431,0.8591
865,14,0.7922,0.9938,2,0.6375,0.8732
865,15,0.6031,0.9844,3,0.4328,0.8983
865,16,0.4313,0.6094,27,0.8167,0.8494
865,17,0.7359,0.825,6,0.8933,0.8938
865,18,0.4172,0.5625,21,0.6932,0.85
865,19,0.3938,0.45,15,0.6555,0.9148
865,20,0.1031,0.1313,111,0.5571,0.6007
865,21,0.1406,0.1594,90,0.5872,0.6654
865,22,0.2766,0.3094,48,0.7798,0.7828
865,23,0.275,0.3937,24,0.6371,0.8763
865,24,0.3062,0.4969,15,0.5824,0.9068
865,25,0.3867,0.5437,30,0.7212,0.8235
865,26,0.2016,0.375,36,0.41,0.82
865,27,0.1734,0.3187,93,0.2867,0.5734
870,0,0.8781,0.9563,3,0.7432,0.84
870,1,0.7613,0.9469,5,0.8575,0.9226
870,2,0.9125,0.9656,3,0.7347,0.88
870,3,0.6891,0.9375,3,0.7988,0.85
870,4,0.6906,0.7406,9,0.822,0.9022
870,5,0.9156,0.9938,2,0.4261,0.8784
870,6,0.8531,0.9469,3,0.8416,0.8696
870,7,0.85,0.975,3,0.7441,0.88
870,8,0.7359,0.9469,3,0.8115,0.94
870,9,0.7062,0.9656,3,0.8192,0.8816
870,10,0.5906,0.9656,5,0.5547,0.8531
870,11,0.7641,0.9281,3,0.8507,0.8846
870,12,0.35,0.5437,24,0.7591,0.8356
870,13,0.3994,0.9094,9,0.4719,0.8188
870,14,0.8063,0.975,3,0.8164,0.9118
870,15,0.6031,0.975,3,0.506,0.8929
870,16,0.45,0.6469,24,0.8206,0.8536
870,17,0.7594,0.8156,12,0.8351,0.8737
870,18,0.4359,0.5719,15,0.8046,0.8905
870,19,0.4078,0.45,33,0.6649,0.8125
870,20,0.1172,0.15,114,0.4577,0.5809
870,21,0.1406,0.1688,81,0.6048,0.6955
870,22,0.3,0.3469,42,0.7238,0.799
870,23,0.2906,0.4125,24,0.632,0.8723
870,24,0.3094,0.5156,18,0.5808,0.8839
870,25,0.4055,0.6,27,0.7672,0.8393
870,26,0.1969,0.3656,35,0.4138,0.8276
870,27,0.1828,0.3375,66,0.3443,0.6887
875,0,0.8563,0.9938,2,0.5784,0.9118
875,1,0.7669,0.975,5,0.7733,0.9178
875,2,0.9125,0.9656,3,0.8146,0.8929
875,3,0.7102,0.9563,3,0.7868,0.8235
875,4,0.6969,0.75,9,0.8756,0.9053
875,5,0.9031,0.9938,2,0.5383,0.8875
875,6,0.8344,0.9469,3,0.8604,0.9211
875,7,0.8563,0.9844,3,0.635,0.88
875,8,0.7312,0.9187,3,0.8333,0.9434
875,9,0.6937,0.9563,3,0.8425,0.8792
875,10,0.593,0.9844,3,0.5064,0.8452
875,11,0.7406,0.9094,3,0.8949,0.9143
875,12,0.3531,0.5625,27,0.7152,0.8071
875,13,0.4012,0.9375,6,0.4817,0.8454
875,14,0.8227,0.9938,2,0.6444,0.8966
875,15,0.6156,0.9656,3,0.5107,0.8049
875,16,0.4547,0.6656,15,0.8059,0.8598
875,17,0.7688,0.8438,9,0.8488,0.8776
875,18,0.4219,0.5437,12,0.825,0.9178
875,19,0.4172,0.4594,15,0.7116,0.9133
875,20,0.1172,0.1406,114,0.5289,0.5855
875,21,0.15,0.1875,45,0.7726,0.8269
875,22,0.3094,0.3937,42,0.7466,0.7835
875,23,0.2969,0.4313,24,0.6548,0.8681
875,24,0.2844,0.4969,9,0.581,0.9441
875,25,0.4055,0.6,33,0.7608,0.8475
875,26,0.2156,0.4031,27,0.4293,0.8586
875,27,0.1688,0.3094,138,0.1878,0.3756
880,0,0.8281,0.9844,3,0.675,0.85
880,1,0.7537,0.9187,5,0.8679,0.9161
880,2,0.9219,0.9656,3,0.7977,0.88
880,3,0.6867,0.9469,3,0.8032,0.8235
880,4,0.6844,0.7125,9,0.8401,0.9022
880,5,0.8937,0.9844,3,0.6188,0.8315
880,6,0.825,0.9094,3,0.845,0.8966
880,7,0.8656,0.9938,2,0.4257,0.877
880,8,0.7219,0.9375,5,0.8226,0.8868
880,9,0.6937,0.9563,6,0.7863,0.9084
880,10,0.5906,0.9844,3,0.5028,0.8839
880,11,0.7289,0.9,3,0.8702,0.9068
880,12,0.3406,0.5531,24,0.7275,0.8322
880,13,0.4031,0.9469,6,0.4763,0.8509
880,14,0.8133,0.9563,3,0.8589,0.9077
880,15,0.6219,0.9844,3,0.4016,0.8049
880,16,0.4547,0.6937,21,0.7733,0.7857
880,17,0.7828,0.8344,12,0.817,0.8605
880,18,0.4219,0.5062,21,0.792,0.8671
880,19,0.4125,0.4219,21,0.6867,0.8865
880,20,0.1125,0.15,66,0.4699,0.7574
880,21,0.1594,0.1875,51,0.7616,0.8038
880,22,0.3047,0.3937,36,0.8116,0.8144
880,23,0.2812,0.3937,24,0.6112,0.8763
880,24,0.2656,0.4875,18,0.5229,0.8902
880,25,0.4008,0.5625,24,0.8111,0.8421
880,26,0.2156,0.4031,35,0.4084,0.8168
880,27,0.1828,0.3375,69,0.3373,0.6745
885,0,0.8031,0.9844,3,0.7059,0.8605
885,1,0.7819,0.9563,3,0.8608,0.9226
885,2,0.9313,0.9656,3,0.7388,0.8421
885,3,0.6773,0.9469,3,0.8329,0.9204
885,4,0.6813,0.75,9,0.8601,0.8875
885,5,0.9156,0.9938,2,0.4126,0.8378
885,6,0.8688,0.9469,3,0.812,0.8696
885,7,0.8719,0.9938,2,0.4974,0.8673
885,8,0.743,0.9094,6,0.7747,0.8909
885,9,0.7125,0.9844,3,0.7138,0.8992
885,10,0.593,0.9938,2,0.4512,0.9178
885,11,0.7312,0.9563,3,0.872,0.9268
885,12,0.35,0.5906,21,0.7354,0.8397
885,13,0.3862,0.8906,6,0.5085,0.8299
885,14,0.8109,0.9938,2,0.6758,0.9318
885,15,0.6156,0.975,3,0.4811,0.8182
885,16,0.4359,0.6656,15,0.8,0.8598
885,17,0.7734,0.7875,9,0.8313,0.8831
885,18,0.4359,0.525,21,0.7874,0.8618
885,19,0.4219,0.45,24,0.6844,0.8636
885,20,0.1266,0.1688,78,0.4404,0.7068
885,21,0.1453,0.1875,45,0.6277,0.8269
885,22,0.2859,0.3563,42,0.7367,0.7961
885,23,0.2656,0.4031,36,0.569,0.8475
885,24,0.2469,0.45,24,0.5169,0.8636
885,25,0.3797,0.5531,39,0.76,0.8368
885,26,0.2063,0.3844,51,0.3706,0.7411
885,27,0.1734,0.3187,96,0.2798,0.5596
890,0,0.8,0.9844,3,0.7255,0.8989
890,1,0.7856,0.9469,3,0.847,0.9302
890,2,0.9406,0.975,3,0.6709,0.8421
890,3,0.6844,0.975,3,0.7897,0.8846
890,4,0.725,0.7688,12,0.8322,0.8407
890,5,0.9031,0.975,3,0.73,0.8378
890,6,0.8563,0.9469,3,0.7758,0.8235
890,7,0.8719,0.9938,2,0.4322,0.8966
890,8,0.7734,0.9563,3,0.8253,0.8879
890,9,0.6688,0.8906,6,0.8582,0.8739
890,10,0.5813,0.9938,2,0.4408,0.9241
890,11,0.7336,0.9,6,0.8464,0.8909
890,12,0.3531,0.5625,15,0.7694,0.8929
890,13,0.3937,0.9281,3,0.5261,0.8696
890,14,0.8156,0.9656,3,0.8388,0.9118
890,15,0.6188,0.9844,3,0.3772,0.7317
890,16,0.4594,0.675,21,0.8081,0.8182
890,17,0.7406,0.8063,12,0.8455,0.8846
890,18,0.4594,0.5813,20,0.8334,0.8507
890,19,0.3844,0.3937,21,0.7584,0.8918
890,20,0.1219,0.1406,78,0.5202,0.7164
890,21,0.1594,0.2156,48,0.7058,0.8088
890,22,0.3234,0.4125,21,0.8095,0.8883
890,23,0.2625,0.3937,45,0.6217,0.8117
890,24,0.2406,0.4313,18,0.5033,0.9011
890,25,0.3961,0.5719,24,0.7987,0.8421
890,26,0.2156,0.4031,27,0.4293,0.8586
890,27,0.1781,0.3281,96,0.2767,0.5535
895,0,0.8187,0.9844,3,0.7063,0.8875
895,1,0.7819,0.9375,3,0.8828,0.9268
895,2,0.9188,0.9656,3,0.7711,0.88
895,3,0.7031,0.9656,3,0.8007,0.8615
895,4,0.6719,0.7594,9,0.8631,0.9262
895,5,0.9,0.975,3,0.763,0.8784
895,6,0.8375,0.9656,3,0.7727,0.8407
895,7,0.8625,0.9938,2,0.3947,0.784
895,8,0.7734,0.9563,3,0.8448,0.88
895,9,0.675,0.9094,5,0.866,0.8938
895,10,0.5836,0.9938,2,0.4064,0.8171
895,11,0.7477,0.9,6,0.8432,0.8645
895,12,0.3438,0.5344,15,0.6722,0.8993
895,13,0.405,0.9,3,0.5418,0.9062
895,14,0.8039,0.975,3,0.8199,0.9155
895,15,0.6219,0.9938,2,0.2439,0.7317
895,16,0.4828,0.6937,27,0.7678,0.8112
895,17,0.8016,0.8438,3,0.8726,0.94
895,18,0.4641,0.6281,17,0.8482,0.8571
895,19,0.3797,0.3937,21,0.7538,0.8918
895,20,0.1219,0.1406,72,0.6444,0.7382
895,21,0.1453,0.1875,54,0.6975,0.7923
895,22,0.3281,0.4125,27,0.798,0.8564
895,23,0.2656,0.3844,26,0.6621,0.868
895,24,0.2656,0.45,27,0.5542,0.8466
895,25,0.4125,0.5719,24,0.8184,0.8661
895,26,0.2203,0.4125,24,0.4362,0.8723
895,27,0.1969,0.3656,57,0.3596,0.7192
900,0,0.825,0.9938,2,0.5845,0.9221
900,1,0.7762,0.9375,3,0.818,0.8571
900,2,0.9062,0.9281,3,0.8259,0.8966
900,3,0.6961,0.9375,3,0.8559,0.8696
900,4,0.725,0.8625,6,0.873,0.8846
900,5,0.8969,0.975,3,0.7801,0.8846
900,6,0.8594,0.9938,2,0.5129,0.8115
900,7,0.825,0.9844,3,0.5304,0.7911
900,8,0.7805,0.9281,3,0.8383,0.8696
900,9,0.6656,0.8906,11,0.8322,0.9068
900,10,0.5672,0.975,3,0.5912,0.8922
900,11,0.7359,0.9094,6,0.8458,0.8676
900,12,0.3594,0.5813,18,0.7174,0.8657
900,13,0.4069,0.9469,3,0.5076,0.8792
900,14,0.8109,0.9938,2,0.6528,0.9077
900,15,0.6063,0.9656,3,0.519,0.8298
900,16,0.4688,0.6469,36,0.7438,0.8062
900,17,0.7875,0.8063,9,0.8463,0.8548
900,18,0.4781,0.6375,12,0.8726,0.8966
900,19,0.3703,0.3844,36,0.7193,0.8173
900,20,0.1031,0.1125,117,0.4888,0.588
900,21,0.15,0.1875,117,0.5532,0.5563
900,22,0.3328,0.4219,27,0.7969,0.8541
900,23,0.2563,0.4031,27,0.6685,0.8586
900,24,0.2469,0.3937,36,0.5435,0.816
900,25,0.4102,0.5719,18,0.8191,0.8686
900,26,0.2156,0.4031,24,0.4372,0.8743
900,27,0.1969,0.3656,78,0.3079,0.6158
905,0,0.8125,0.9656,3,0.7946,0.8372
905,1,0.7762,0.9469,3,0.7808,0.8451
905,2,0.8688,0.9187,3,0.8398,0.8846
905,3,0.6844,0.9563,3,0.8228,0.8879
905,4,0.725,0.8531,6,0.8473,0.8879
905,5,0.9156,0.9844,3,0.5874,0.9077
905,6,0.8625,0.9938,2,0.5113,0.8067
905,7,0.8312,0.9938,2,0.428,0.8839
905,8,0.7852,0.8719,9,0.8267,0.8875
905,9,0.7094,0.9563,6,0.7757,0.8938
905,10,0.5883,0.9938,2,0.4279,0.8816
905,11,0.7594,0.9375,3,0.8497,0.8676
905,12,0.3781,0.6375,15,0.7212,0.8707
905,13,0.4031,0.9563,3,0.5042,0.8356
905,14,0.8039,0.9656,3,0.83,0.8951
905,15,0.6156,0.9844,3,0.4212,0.8636
905,16,0.4219,0.5906,24,0.808,0.8168
905,17,0.7312,0.8156,9,0.8352,0.8475
905,18,0.4078,0.5625,24,0.795,0.8286
905,19,0.3984,0.4406,30,0.7779,0.8324
905,20,0.1266,0.1313,135,0.5063,0.5144
905,21,0.1406,0.1594,78,0.6308,0.71
905,22,0.3234,0.4125,33,0.6735,0.8245
905,23,0.2594,0.3844,35,0.6627,0.8494
905,24,0.25,0.4313,24,0.5548,0.8681
905,25,0.4125,0.5813,18,0.8304,0.9044
905,26,0.2109,0.3937,24,0.4381,0.8763
905,27,0.1969,0.375,60,0.35,0.7
910,0,0.8187,0.9844,3,0.6656,0.8614
910,1,0.7463,0.9187,6,0.7973,0.8571
910,2,0.8719,0.9187,6,0.8207,0.8537
910,3,0.6961,0.9563,3,0.83,0.8989
910,4,0.7094,0.8063,9,0.8565,0.9135
910,5,0.8812,0.9375,3,0.8494,0.9155
910,6,0.8156,0.9656,6,0.6923,0.8286
910,7,0.8219,0.9938,2,0.2914,0.8743
910,8,0.7898,0.8812,6,0.8062,0.8421
910,9,0.7031,0.9656,3,0.7961,0.8739
910,10,0.5977,0.975,3,0.5838,0.8816
910,11,0.75,0.9187,6,0.8292,0.8929
910,12,0.3625,0.6094,21,0.6932,0.832
910,13,0.3937,0.9469,3,0.4899,0.8481
910,14,0.7969,0.9844,3,0.7632,0.8983
910,15,0.6031,0.9656,3,0.5158,0.82
910,16,0.3937,0.5437,21,0.8413,0.8562
910,17,0.6938,0.7688,9,0.8572,0.8784
910,18,0.3844,0.5062,15,0.8254,0.9051
910,19,0.4078,0.4406,39,0.7636,0.7821
910,20,0.1453,0.1594,57,0.6466,0.795
910,21,0.1266,0.15,78,0.5221,0.7132
910,22,0.3094,0.375,45,0.6644,0.775
910,23,0.25,0.3656,35,0.6485,0.8531
910,24,0.2562,0.4125,24,0.5523,0.8723
910,25,0.4289,0.6094,18,0.8455,0.8701
910,26,0.2203,0.4125,24,0.4362,0.8723
910,27,0.2016,0.3844,51,0.3706,0.7411
915,0,0.8094,0.975,3,0.7379,0.8846
915,1,0.7444,0.9094,6,0.7447,0.8442
915,2,0.9031,0.9375,5,0.8069,0.8421
915,3,0.6773,0.9187,3,0.8445,0.9062
915,4,0.6875,0.75,9,0.8101,0.8879
915,5,0.9031,0.9656,3,0.7713,0.8475
915,6,0.8094,0.9563,3,0.8365,0.8846
915,7,0.8031,0.975,3,0.7613,0.8354
915,8,0.8016,0.9375,6,0.8199,0.8737
915,9,0.7188,0.9656,3,0.8315,0.8861
915,10,0.5813,0.9656,3,0.6276,0.9032
915,11,0.7781,0.9656,6,0.7065,0.8537
915,12,0.3781,0.6469,27,0.6909,0.8165
915,13,0.3825,0.9469,3,0.4893,0.8235
915,14,0.7922,0.9938,2,0.6258,0.8983
915,15,0.5969,0.9469,3,0.5678,0.88
915,16,0.3703,0.5062,27,0.8227,0.8291
915,17,0.6797,0.7969,9,0.8451,0.8615
915,18,0.3703,0.4781,15,0.8153,0.9102
915,19,0.4266,0.4688,27,0.6642,0.8412
915,20,0.1641,0.1688,75,0.573,0.7212
915,21,0.1453,0.1688,69,0.7048,0.7406
915,22,0.3,0.3469,48,0.7534,0.7703
915,23,0.2469,0.3375,36,0.6355,0.8494
915,24,0.2625,0.4406,24,0.5512,0.8659
915,25,0.4195,0.5719,18,0.8383,0.8741
915,26,0.2109,0.3937,33,0.4149,0.8299
915,27,0.1828,0.3469,51,0.378,0.756
920,0,0.8,0.9656,3,0.806,0.8673
920,1,0.7294,0.9094,6,0.7669,0.8916
920,2,0.8469,0.9469,3,0.8211,0.8313
920,3,0.682,0.9563,5,0.795,0.9053
920,4,0.6656,0.7406,9,0.8511,0.8938
920,5,0.9031,0.975,3,0.7472,0.831
920,6,0.8031,0.9281,3,0.8248,0.8696
920,7,0.8156,0.9938,2,0.5608,0.85
920,8,0.7898,0.9,6,0.8207,0.8983
920,9,0.7375,0.9938,2,0.5845,0.8882
920,10,0.5883,0.975,3,0.5927,0.88
920,11,0.7828,0.9281,6,0.7531,0.8564
920,12,0.3781,0.6562,24,0.6925,0.7818
920,13,0.3806,0.9563,6,0.4404,0.8171
920,14,0.8063,0.975,3,0.7783,0.9318
920,15,0.5969,0.9281,3,0.5777,0.8696
920,16,0.3563,0.4969,36,0.7986,0.8207
920,17,0.6141,0.7031,12,0.848,0.8737
920,18,0.3609,0.4688,21,0.8002,0.8765
920,19,0.4594,0.5062,39,0.6851,0.7532
920,20,0.1828,0.1969,51,0.6648,0.8083
920,21,0.1547,0.1875,69,0.7018,0.7346
920,22,0.3141,0.375,42,0.7921,0.8243
920,23,0.2563,0.4031,30,0.6609,0.8669
920,24,0.2562,0.4125,45,0.4885,0.7847
920,25,0.4148,0.5531,26,0.7932,0.8182
920,26,0.2203,0.4125,33,0.4122,0.8245
920,27,0.1828,0.3469,29,0.4306,0.8612
925,0,0.7969,0.9563,3,0.8395,0.8852
925,1,0.7631,0.9563,3,0.7469,0.8765
925,2,0.8406,0.9469,3,0.8136,0.8235
925,3,0.6445,0.9656,5,0.7806,0.9143
925,4,0.6875,0.7312,18,0.7924,0.8142
925,5,0.875,0.975,3,0.6666,0.7209
925,6,0.8156,0.9656,5,0.7358,0.8929
925,7,0.8375,0.9938,2,0.5665,0.8759
925,8,0.8039,0.9281,3,0.8297,0.8696
925,9,0.7094,0.9281,3,0.8038,0.8696
925,10,0.5953,0.9938,2,0.4412,0.9013
925,11,0.7828,0.9656,3,0.7294,0.8696
925,12,0.3563,0.6188,24,0.683,0.8033
925,13,0.3712,0.9656,3,0.4772,0.8516
925,14,0.7969,0.9656,3,0.8382,0.9062
925,15,0.5906,0.9,3,0.5866,0.9062
925,16,0.3281,0.4688,36,0.8018,0.8154
925,17,0.6469,0.7125,12,0.834,0.8696
925,18,0.3844,0.5062,15,0.8381,0.9051
925,19,0.4547,0.4781,36,0.7686,0.7844
925,20,0.1594,0.1969,54,0.7872,0.8078
925,21,0.1641,0.2062,63,0.5397,0.752
925,22,0.3281,0.4125,48,0.7112,0.7447
925,23,0.2625,0.375,27,0.6697,0.8712
925,24,0.2594,0.45,45,0.4785,0.7936
925,25,0.4031,0.5437,18,0.8362,0.8861
925,26,0.225,0.4313,27,0.4258,0.8516
925,27,0.1687,0.3187,36,0.4174,0.8349
930,0,0.7906,0.9938,2,0.5572,0.8393
930,1,0.7575,0.9656,3,0.7436,0.9221
930,2,0.8656,0.9563,3,0.7667,0.8085
930,3,0.6492,0.975,5,0.7398,0.8741
930,4,0.7,0.75,15,0.8047,0.8364
930,5,0.8969,0.9844,3,0.6488,0.8193
930,6,0.8156,0.9656,5,0.6974,0.8929
930,7,0.8438,0.9938,2,0.5344,0.8759
930,8,0.8039,0.9187,3,0.8718,0.8846
930,9,0.7188,0.9469,6,0.7264,0.8354
930,10,0.5859,0.9938,2,0.4302,0.8816
930,11,0.7758,0.9375,3,0.8592,0.8846
930,12,0.3625,0.6469,36,0.6445,0.7164
930,13,0.3656,0.9656,3,0.4787,0.8295
930,14,0.7828,0.9656,3,0.8474,0.9143
930,15,0.5812,0.9,6,0.5642,0.88
930,16,0.2859,0.3937,51,0.7659,0.7947
930,17,0.5906,0.6562,15,0.8134,0.8636
930,18,0.3563,0.4688,18,0.7921,0.8941
930,19,0.4453,0.4688,30,0.7424,0.8378
930,20,0.1734,0.2156,63,0.6357,0.7734
930,21,0.15,0.1688,66,0.6501,0.7626
930,22,0.3,0.3656,41,0.7981,0.8327
930,23,0.2687,0.3844,27,0.5581,0.8629
930,24,0.2625,0.45,36,0.4915,0.8326
930,25,0.4125,0.5719,18,0.8579,0.8839
930,26,0.2344,0.45,20,0.4432,0.8864
930,27,0.1641,0.3094,36,0.4186,0.8371
935,0,0.7344,0.9375,3,0.7995,0.85
935,1,0.7463,0.9844,3,0.704,0.8323
935,2,0.8625,0.9563,3,0.7694,0.8302
935,3,0.6586,0.9656,5,0.7416,0.8816
935,4,0.7062,0.75,9,0.81,0.9135
935,5,0.9094,0.975,3,0.74,0.8676
935,6,0.8,0.9656,5,0.7078,0.8591
935,7,0.8375,0.9938,2,0.48,0.8151
935,8,0.7922,0.8812,6,0.8389,0.8989
935,9,0.7281,0.9563,6,0.6834,0.747
935,10,0.5906,0.9938,2,0.4424,0.8929
935,11,0.7734,0.9844,3,0.7359,0.88
935,12,0.3531,0.6281,36,0.7382,0.7706
935,13,0.3619,0.9563,3,0.503,0.8765
935,14,0.7641,0.9563,3,0.8568,0.9077
935,15,0.5687,0.8906,6,0.5417,0.8286
935,16,0.2812,0.4031,45,0.7818,0.7993
935,17,0.6187,0.7312,15,0.8463,0.8671
935,18,0.3422,0.4313,18,0.7957,0.9011
935,19,0.4313,0.4406,60,0.6311,0.6757
935,20,0.1781,0.2156,87,0.6386,0.6836
935,21,0.1406,0.1594,63,0.7014,0.7658
935,22,0.2766,0.3469,48,0.7434,0.7703
935,23,0.275,0.4031,35,0.5884,0.8174
935,24,0.2656,0.4313,27,0.568,0.8689
935,25,0.4078,0.5906,27,0.8203,0.8584
935,26,0.2156,0.4125,20,0.4468,0.8936
935,27,0.15,0.2812,66,0.3565,0.713
940,0,0.7125,0.9469,5,0.786,0.8802
940,1,0.7388,0.9094,6,0.76,0.8554
940,2,0.8719,0.9281,3,0.8043,0.8696
940,3,0.668,0.9938,2,0.6177,0.8805
940,4,0.7219,0.7594,9,0.8369,0.8831
940,5,0.8844,0.9656,3,0.8396,0.9221
940,6,0.7844,0.9469,3,0.8103,0.8645
940,7,0.8063,0.975,3,0.787,0.8861
940,8,0.8133,0.8812,6,0.8367,0.8916
940,9,0.7125,0.975,3,0.7004,0.7545
940,10,0.607,0.9938,2,0.4395,0.9161
940,11,0.757,0.9938,2,0.6188,0.8929
940,12,0.3656,0.6656,24,0.7125,0.777
940,13,0.3544,0.9375,3,0.4735,0.85
940,14,0.7641,0.9656,6,0.7372,0.8732
940,15,0.5719,0.9094,6,0.5386,0.8226
940,16,0.2625,0.3937,36,0.7651,0.8705
940,17,0.6047,0.675,15,0.8574,0.8591
940,18,0.3328,0.4031,21,0.7882,0.8901
940,19,0.4453,0.4781,54,0.6628,0.6766
940,20,0.1969,0.2344,84,0.5928,0.6877
940,21,0.1594,0.1875,48,0.7242,0.8154
940,22,0.3094,0.4219,42,0.6705,0.773
940,23,0.2875,0.4125,26,0.6119,0.8617
940,24,0.2531,0.4219,21,0.5684,0.8865
940,25,0.4148,0.5625,18,0.8468,0.8902
940,26,0.225,0.4313,21,0.4423,0.8846
940,27,0.15,0.2812,63,0.363,0.7261
945,0,0.7,0.9281,6,0.8163,0.8605
945,1,0.7331,0.8906,3,0.8222,0.9143
945,2,0.8719,0.9375,3,0.8218,0.85
945,3,0.6586,0.9469,3,0.8185,0.8306
945,4,0.7125,0.7781,9,0.8205,0.9016
945,5,0.8438,0.9375,3,0.835,0.9159
945,6,0.7469,0.9187,3,0.8719,0.8846
945,7,0.7875,0.9844,3,0.7208,0.9062
945,8,0.8086,0.9094,3,0.8904,0.8989
945,9,0.7,0.9281,8,0.7921,0.8792
945,10,0.593,0.9938,2,0.457,0.9211
945,11,0.7617,0.9938,2,0.6034,0.88
945,12,0.3687,0.6656,17,0.6959,0.8411
945,13,0.3525,0.9375,6,0.4047,0.8235
945,14,0.7805,0.9844,3,0.7254,0.8548
945,15,0.5812,0.9187,6,0.5156,0.8929
945,16,0.2531,0.3937,42,0.7861,0.7887
945,17,0.5953,0.6937,15,0.8583,0.8696
945,18,0.3281,0.4031,21,0.7902,0.8901
945,19,0.4547,0.4781,39,0.7596,0.7665
945,20,0.1922,0.2062,75,0.5208,0.7148
945,21,0.1594,0.1781,60,0.7168,0.7719
945,22,0.3047,0.4031,42,0.7365,0.7801
945,23,0.275,0.4125,44,0.5441,0.7682
945,24,0.2562,0.3937,30,0.5607,0.8522
945,25,0.3938,0.525,18,0.7874,0.8922
945,26,0.1922,0.3656,53,0.3695,0.7389
945,27,0.1453,0.2719,39,0.4163,0.8326
950,0,0.6875,0.9281,6,0.8317,0.8865
950,1,0.7388,0.9,6,0.7872,0.8776
950,2,0.8375,0.9187,5,0.8101,0.8625
950,3,0.6352,0.9469,3,0.8188,0.8591
950,4,0.6844,0.7688,9,0.8483,0.8966
950,5,0.8719,0.9656,3,0.8071,0.9082
950,6,0.7687,0.9375,5,0.8109,0.88
950,7,0.7938,0.975,3,0.7111,0.8613
950,8,0.8227,0.9375,3,0.8478,0.8615
